Id,Review,Label
100551,Excellent course! Especially for people like me who are not majoring in journalism but always long to pursue journalism study in graduate school ! Journalism is so charming and thank all the teachers and Coursera works for presenting such a wonderful course for me. Thanks!,1
100552,This was a great opening course. It had a lot of details on how to be a responsible reporter.,1
100553,"I like it so much , thanks",1
100554,"The course is a well thought and masterfully set of lessons on the main principle of journalism: it talks ethics starting from maybe old concepts that surprisingly are still fitting today.Being a basic course, it is very easy to follow and finish. Quizzes are alternating between very good and very bad. Tough ethical decisions and a space to discuss them is a really great thing, but peer grading two phrases essays with only the ability of telling yes or no doesn't make for a good use of the crowdsourcing the very course is advocating.The videos seem to have been made with an indecent knowledge of the technology, especially for journalists who are supposed to use it daily; green screens were used so badly as some parts of the professors ""spark white"", and slides are often cut away and put back in view while the teacher is talking about it, which was downright infuriating.It still qualifies for a very good opening course in journalism, but needs serious improvement.",1
100555,I really enjoyed this introduction to journalism with lecturers from Michigan State University. I really like the video lectures as well as the added readings. It makes it feel like I am a student without needing to be at a campus. The videos are great! Each lecturer gives great explanations in such a short video making it easy to absorb the information. Highly recommend for those who definitely want to take the route of a journalist.,1
100556,This is 1 of 5 courses under Specialization for Journalism. I take the Specialization by installment payment (pay per each course). I found this course explains clearly on the general standards and the noble encouraging purpose and application on what journalism is all about. It is very informative to me and I am happy that I choose this Specialization and looking forward to learn the next lesson.,1
100557,I found much enthusiasm in this course really!,1
100558,Awesome opportunity to update your journalistic skills.,1
100559,Staff are incredibly arrogant bordering on aggressive. The very worst of the pontificating profession - and what we long term learners and educators know to be all too common. I couldn't stand it so I stopped. Would never recommend.,0
100560,A little bit to basic and some informations are useless beause they are part of the common knowledge. I also find quite a few technical issues when trying it in the first termin.,1
100561,interesting and clear.,1
100562,Through this course I could understand basics of journal,1
100563,A great place to start for blossoming journalists. This will teach you basic skills that you utilize many times in a journalism career.,1
100564,Awesome course on ethics of journalism and also describes how to gain the TRP news channel or websites etc. sensationalize the news,1
100565,"the course is great, does not request for previous knowledge, and at the end gives you a whole introduction of what mean journalism.",1
100566,"Great course! Some assingments are too easy, though. We might learn more of the material if they get a bit more challenging.",1
100567,"Easy to follow and really good advice, which automatically reminds one why one wants to become a Journalist.",1
100568,"Love it, clear, effective, perfect.",1
100569,Very well organized and explained. The ideas were easy to understand and follow as a native English speaker but was also inclusive for foreign learners as well. Gave a great introduction to Journalism and Ethics. I also appreciated that the length of the course was manageable for someone with a full time job.,1
100570,"I liked that it focus on new media, however I missed some text material to support the classes. Some minor mistakes on the exercises still need to be fixed. Some videos could be better produced, but the content is very good and I understand that it is also intended to be view on cellphones, so it was good.",1
100571,Great,1
100572,"Good: The video lectures cover a nice variety of topics giving you a good introduction of journalism, ethics, and other important considerations for becoming a journalist.Bad: The entire course feels hastily put together. Some of the videos have summarizing points, which is helpful when taking notes, but they flash on the screen briefly, then cut to a closeup of the lecturer, then cut back to the summery points so quickly that you can't copy them down and it becomes super distracting.The quizzes are a joke. They usually consist of 1-3 questions with two answers each and once choice so outrageous that they don't take any thought at all to complete. You could just skip to the quizzes without watching a single lecture and ""ace"" them easily.The assignments are also a joke. They ask for 1-2 sentence answers max! Some of them ask you to ""use more than one word"" to respond. I've taken free courses on here than involve 1000 word essays and then at least you're forced to process the information in the lectures. You can pass this course without watching a single lecture and that's a travesty to Michigan State.It is full of typos and oversights that could have been avoided if they had once person run through the course as a quality control. One of the quizzes has the answer included right beneath the question as a typo! The simple assignments are described in 3 different places, sometimes with conflicting instructions. They tell you what to do and how to review your peers in one section and then the actually assignment has different instructions on what to do than the page prior so you end up unsure of what the assignment actually wants you to do. For example: the final assignment at firsts asks you how to engage with your audience, and then you click next and the SAME question is now asking you how you distribute content. Did they even try??In Summery: The content in the lectures are a good but shallow overview of journalism, but don't expect to be challenged to do anything but fill in ovals and regurgitate questions.Not too much to learn here.",0
100573,Really good course and I never felt a moment of boredom while studying it,1
100574,"As a beginning course in journalism, this has been a true experience for me. I learned more than I thought I would about ethics, professionalism, and how to be true to your story.",1
100575,This is a well designed course that's easy to follow and understand. It's informative and is just as it's described.,1
100576,"It is a good introductory course, but the technical aspect for this module is bad...",1
100577,great course,1
100578,Excellent course material and good learner participation. I think a stronger instructor presence will round it off nicely (even if only in the forums). Great presentation Mr Grimm!,1
100579,"I love it! This course is fun and informative, I'm proud to be enrolled.",1
100580,"I haven't finished, yet, but it seems to be very informative and helpful",1
100581,I am still taking this course and I am really excited to take the other courses in the specialization. The topics are covered with in- depth analysis and I am very much satisfied with course content.,1
100582,Great course. Am gunning for the complete specialization,1
100583,Great course,1
100584,This course keeps the high quality of prequel course. And helps me to understand many factors that influence in business growth.,1
100585,THANK YOU!,1
100586,Very good followup course .. Doing this course provides an order and clarity to the thought process towards growth,1
100587,A Great Professional Course from a world class university.,1
100588,Excellent perspective and viewpoint on business growth strategy.,1
100589,Very interesting and pertinent to work I am doing,1
100590,This course provide useful tools to understand and evaluate growth strategy. I recommend this course if you need to learn how to evaluate a growth strategy.,1
100591,"The course is great for getting an overview of business growth strategy. If I had a recommendation to even improve the course further, it would be helpful to receive a bit more details on the concepts introduced.",1
100592,really interesting but also really difficult to finish the assignment. it would have been great to get a sample assignment just to get an idea of how it could look like,1
100593,"Good course, but I think the previous courses of the specialization are better organized and structured than this one.",1
100594,real business scenarios for growth and also pitfalls ..excellent and focused approach.,1
100595,Material is very fruitful.,1
100596,excelent to have a general view and insights of growth strategies,1
100597,Good elaborate course,1
100598,"Really enjoyed the course guys - thanks very much for investing the time required to offer this to the masses! The videos were great - brief, succinct lessons to discuss valuable, applicable tools for optimizing growth strategy.Cheers,",1
100599,loving it .. very informative,1
100600,Good course with lots of great examples to follow.,1
100601,Good course. It really makes you think.,1
100602,Excellent course and teachers!!,1
100603,Very good information and tools !!!!!,1
100604,Very useful and insightful,1
100605,"At first I didn't see this course as particularly interesting, but with the first week's lectures I understood its approach and I believe it is a very important aspect of business strategy.Overall, the entire specialization gives a wide range of tools to be used in a company or a new venture with spectacular results.I highly recommend any or all of the courses offered in this specialization.",1
100606,Excellent course. Continue building on the basics of the prior two courses (Business Strategy & Advanced Business Strategy) which is part of the specialization offered. The professors are fantastic and the course material very relevant to those with a focus on picking up the basics of business strategy.,1
100607,Very useful course.,1
100608,Superb Initiative ... highly brief yet informative ... thank you for your support ... cheers,1
100609,Good and useful course,1
100610,It was really a knowledge worthy program.,1
100611,It was a very good course to learn and know things about Social Media. I am not pretty sure about Peer Grading system though.,1
100612,A very useful course to get a basic hang of social media in a short span of time!,1
100613,"A short, simple and to the point very practical course.",1
100614,AMAZING COURSE,1
100615,The course was really helpful and it will benefit me a lot,1
100616,Great learning experience,1
100617,This four week course is useful. It nicely captures the details of social media planning in an easy-to-understand learning model.,1
100618,it is perfectly structured for working professionals,1
100619,An amazing course that offers in-depth information about the application of social media in public relations.,1
100620,Liked the coursre very much cause it provides you with basics and teach to learn independently. As usual the course stimulates you for self development and learning and this is very beggining. All depends on you!,1
100621,Thank's Dr. Tracy Loh,1
100622,"Thank you, it's a good course. I only wish I could take quiz without purchase a course. I don't need a certificate but I'd like to check my knowledge. That is what quiz for.",1
100623,repetitive.. long.. too academic... unnecessary terms.... The instructor voice is annoying after 2 minutes. Blah.,0
100624,"Structured beginner course for those who have no background in PR/Social Media. For those currently working in the domain, you'll find yourself skipping through parts of the course as you most likely have already known the stuff. Nonetheless, it provides a framework and examples to take a leaf from!Unfortunately, I didn't purchase the course hence unable to submit the quizzes + graded assignment.",1
100625,"I believe you won't learn something really new from this course. If you are familiar with PR, the content is probably common sense. However, this course is extremely effective in organizing all these ideas in order to maximize the way you apply them. For example, we all know that, as a company, we have to engage with our costumers, right? That's common sense. What we don't know is what are all the possible levels of engagement and how can we make the most out of each level.I strongly recommend taking it.",1
100626,So many valuable information in this course.But professor can surely present it in better way.,1
100627,"Well taught, informative and clearly delivered. I loved the real-life examples that hit home the concepts and the thorough, scientific approach to each lesson. It gave me an interesting foundation in the psychological reasons behind certain effective social media methods.",1
100628,It was difficult to me! I think that 's more appropriate to whom is already familiarized with the terms and concepts.,0
100629,This cours is really well prepared and very interesting! Thank you very much for making it!,1
100630,"Enjoyable course, final assignment was a bit time-consuming but a good way to apply everything learned.",1
100631,I must say that this is indeed a ground-breaking course that will guarantee PR success in this digital era for any PR professional,1
100632,"Very informative, I had a bit of trouble with notetaking though, sometimes info you needed was all over the place, alot of stop and rewind but still a good course",1
100633,One of the most handy and crisp course content. very useful for people who are in PR.,1
100634,I need more practical example related to mentioned theories and concepts in lectures,0
100635,Excellent class. Highly recommended.,1
100636,"Very informative and good explained course. I have learnt valuable things, thanks to Mrs. Loh! The only thing i would complain about are the uncertain and a bit vague instructions for the assignment. It should be stated clearer f.ex. which theories are meant and a more explicit way of instructing the editorial calendar, f.ins. a template or something like that. Nonetheless a very valuable and good made and lucid experience!",1
100637,Loved it!,1
100638,"excellent course , taught me so much about social media which i did not know before.",1
100639,Excel seems not like the ideal tool for portfolio optimization. A business plan or a net value calculation would have been much more in the spirit of this specialization,1
100640,Too much focus on portfolio investments topic. Would expect more on modeling principles in broader context.,0
100641,"For peer review: I wuold add the possibility, by the valuated candidate, to express a counterback valuation on the person who assigned him/her the vote, relative on the efficacy of the suggestion and the consistency of the judgement on his work.",1
100642,":The course capstone was very disappointing. it has nothing to do with business and financial modeling, it is nothing more than a very questionable portfolio construction exercise on optimized weights and parameters. Not only such a portfolio is pretty unrealistic, but it has nothing to do with business modeling!",0
100643,Excellent capstone to review and put in practice all the learned in the past courses. Excellent course to be a invesment manager.,1
100644,Really a great set of courses to understand and apply models to many different scenarios. I was able to use the skills I learned right away in my profession. Would definitely recommend.,1
100645,"Really interesting course. I especially enjoyed the capstone project, which had a lot to do with portfolio construction in the real world. There are many real-world applications for this course and I highly recommend it!",1
100646,This context of this capstone was great. I was able to learn about finance and apply the tools that I learned in preceding courses to complete this project successfully.,1
100647,Brilliant!,1
100648,Go to core points in Financial Modeling and great knowledge to apply into reality.,1
100649,"Too easy, no direct feedback. But a good refresher, though",1
100650,"Seemed like the Capstone was rushed and turned into an Investment Management course...I signed up to practice business finance modeling not investment management. The instructors did not present any further information and referred students to third-party resources (ie, Investopedia and Youtube). Many students in the forums voiced their frustration. Disappointing course with little added value, and in my opinion, hurts Wharton's image.Overall, the Wharton Online Business Finance Modeling Specialization is not worth the ~US$550. If I could I would ask for a refund.",0
100651,"Greate Course so Far, A lot Fininance.",1
100652,Excellent course! Great information and guidance for anyone interested in this field.,1
100653,wonderful course. must do,1
100654,Great course! It covers adolescent health from different perspectives.,1
100655,Much love for this course,1
100656,Simple techniques that can create habits for great writing skills needed at work.,1
100657,The instructor provided great tips on how to write clearly and with authority.,1
100658,"I recommend this course to everybody, it is dynamic, interesting and fun. The purpose is to learn Business English and you will get it!",1
100659,100% Recommended for everyone,1
100660,"Dr. Quentin McAndrew's ""Business Writing"" is a strong course. It can be a applied to all forms of business writing; documents, memos, emails, video scripts, and web copy. Be warned, you will never look at another email from your colleagues the same way again.",1
100661,It was a very nice experience to be a part of this course. I have learnt a lot about effective writing and many hidden tips that we often ignore while writing.,1
100662,A really good course on business writing,1
100663,This course on Business Writing is very helpful. It has helped me to gain basic knowledge on Business writing. This has also made a good impact on my work and produce better results with positive outcomes.,1
100664,"It was really a great journey to learn Business Writing Skills ! This course did add a lot to my Tool Box for the Writing, Editing & Proof Reading for Good Business Memo. I would like to recommend this course to all those, who want to be a good writer for the Business.",1
100665,Very well designed and organised course. Profs discussions were very interesting. Assignments were awesome. I'll recommend this to all non-native English speaker.,1
100666,"Simplicity at its best! Whether you feel you need this course or not, you are sure to enjoy it.",1
100667,Great course! Highly recommend it to everyone.,1
100668,Easy to understand and really helpful.,1
100669,Loved the course. The instructors are awesome. I just wish I could have taken the quizzes. I couldn't take them because I chose to enroll for the audited version of the course. I learnt the major concepts of business writing. Moving forward I will have to keep the primary principles in mind.,1
100670,Learned easy tips to improve my writing skills! Highly recommend.,1
100671,"The writing instructor is great, and the ideas are good. I didn't like the interaction sessions with the other two instructors, i want to learn about writing not hear about other stuff or listen to some folks at a cafe. I thought it was a waste of time. Also, I didn't like that the example used was a memo for Coursera about their own course! They could have picked something more interesting. Good ideas, not ideal execution.",1
100672,This course taught me new skills for outlining and self-editing that have already improved my writing process.,1
100673,I enjoyed the course very much. It is perfectly structured and delivered. You got me inspired!,1
100674,"Thanks you very much for teaching this course!You taught this course well. First, you introduced the vital principals of good writing. Second, you taught scaffolding, a useful tool to organise. Third, you taught techniques for revision. Lastly, you link course to design and presentation, a natural extension of writing in business world today (how i wish to go back to the old days when there are no presentations).I found the videos slightly too brief to let the idea or technique to sink in. This can be augmented by additional reading material. Also, to allow techniques become second nature, it will be even better if there are more exercises. A option to do more exercises can be a good idea. You can consider putting this into a book!by the way, my scaffold below lol-principals-scaffold-techniques for revision-it links to graphic design and presentation-more examples and practices",1
100675,This course is useful basically in all spheres of life. Thumbsup,1
100676,The course is interactive with short videos and useful quizzes. I totally recommend it to anyone who wants to improve their writing skills.,1
100677,Simply great !!!,1
100678,great course! love it!,1
100679,Excellent charismatic lectures make it a real gem.,1
100680,Very useful,1
100681,"Well taught and great content .... what you learn is very useful, especially thanks to practical exercise tests",1
100682,Kudos to Quentin and team. i congratulate everyone for putting effort and designing such a beautiful course. i thoroughly enjoyed attending this program. Exceptional presentation. I highly recommend to people who are interested in honing their skills.,1
100683,Excellent course- good writing tips for Engineers & Scientist.,1
100684,The classes and assignments were worth the time and effort because my writing is better. The facilitators have done a brilliant job arranging the course and specialisation.,1
100685,Excellent course to learn the basics of business writing.,1
100686,"basic but very useful skills and tips.easy style (good articulation, short videos, discussion from time to time) which is good for people with full-time jobs.Lecturers organize a few events on Facebook and recommendations of reading from time to time --> a good approach of social and staying connected.",1
100687,Awesome course!!,1
100688,"This course on business writing has been extremely useful to me. There were parts which were more general and simple, and others which gave specific advice, but all of them taught something new. I would strongly recommend it to anyone who wants to get his message across effectively and efficiently at work. And don't worry if you're not a native English speaker, because I'm a Spanish student and had no problem at all! I am going to take the next course of the Specialization Programme without a doubt.",1
100689,It was excellent!!,1
100690,Excellent course with a clear and practical application. I've recommended for my team to enroll.,1
100691,"Great course!For me this course ended too quickly. I think the business writing aspect of this specialization can be divided into two or three courses, so that we may get more time to practice and learn new things.",1
100692,very nice and intersting,1
100693,"very good presentation, informative, an excellent refresher in many cases ...",1
100694,I love this course! It is interesting and helpful!,1
100695,This is one of the most important courses you could ever at,1
100696,"Interesting topics, however, still basic",1
100697,Very practical.,1
100698,"This course is great!It teaches you to write well in business and changes your perspective on writing.Write for the reader not for yourself,the writer.Best course ever!!!",1
100699,"This course forces you to think about how well you communicate. It emphasizes a ""clear and to the point"" style. Your writing may not change drastically overnight, but just being aware of the concepts taught in this course will help you improve.",1
100700,"Very useful to improve business skills, well structured and practical.",1
100701,It is valuable and useful course to develop the writing skill.,1
100702,"This was a great course. Lessons were short and sweet, and a lot of tips were given that improved my writing instantly.",1
100703,The course is well structured and helps to acquire writing skills in a effective way. It is fantastic.!,1
100704,Great course!,1
100705,"Awesome course, I never realized how fun a course could be. I am learning a ton of stuff and am passing all the quizzes and assignments so far and the professors are so easy to learn from, they really thought of everything when programing this business writing course. I would recommend that anyone that is thinking of writing as a career that you will learn a lot and that any career you are going for that writing will help you in every way.",1
100706,Very clear. Extremely helpful.,1
100707,The business writing course is excellent. The format that used to deliver the subjects was direct and easy to follow. I enjoy the business writing course.,1
100708,"This is a very helpful course that is taught in a fun, interesting way. I have been writing for business for many years and I still learned quite a bit from Dr. McAndrew's course!",1
100709,amazing course!simple and to the point,1
100710,Dr. Quentin kept the course engaging. Finished it in 4 days because of the way she taught. The course is extremely useful and the lessons will stick. The practical applications of this course is endless.,1
100711,Great way to learn the techniques of good writing. Thanks Coursera and the tutors.,1
100712,"I loved this course lot.I felt confident listening to Dr. Quentin,Dave,and William.",1
100713,"Great content, Great Instructor and Great Presentation",1
100714,"The Specialization on Business writing: taught me how to speak with authority, To value Clarity and brevity in my sentence structure, and always revise my work.",1
100715,"Interesting, Short and to the point lecture videos.",1
100716,"A life changing course, width great instructors",1
100717,"If you want to be a professional writer, go for this course!",1
100718,"If you are not familiar with AI, you can learn its basic ideas in this course. However, 1. No moderators or teaching assistants answer questions in the discussion forum. 2. No slides are provided for preview and review. 3. The lecturer is very good, but the contents are basic. More state-of-the-art, practical materials would help a lot. 4. Some vides are too fast to follow.",1
100719,Great course!,1
100720,great course,1
100721,The material was enough to take one from basics to the advanced level of accounting.,1
100722,I feel like the courses have been too close to the information you can get through their linked website. I think this is overall a very good introduction and was very helpful.,1
100723,Very useful! A must for every enthusiast on the topic of green energy!,1
100724,Best course ever!!! the proffessor's are so amazing!!! My favorite so far!!!,1
100725,it was so useful and interesting,1
100726,"It was a very knowledgeable course. Please start a course on ""Perovskite Solar cells"" as well if you can.",1
100727,"Very interesting, good balance between theory and field technical info",1
100728,Great insight into solar cells especially in regards to polymer and organic solar cells. The video lectures were clear and easily understood.,1
100729,It was stunning course.I I have benefited greatly from my staff.It was really awesome experiment.,1
100730,Rather useful,1
100731,Interesting and perspective course,1
100732,Excellent for people who want to have a basic and solid knowledge about organic solar cells in all its aspects. Great material and great tutors!,1
100733,"The lessons are not very clear and have almost no examples. To make matters worse, the discussion forums were closed so you could not ask anything to clarify things, so it was very difficult to learn things here.",0
100734,"I like it is a really complete and innovative course. Giving the broad and precise overview of OPV, which is a big field of development today. I would like it to be a little more alive, as the main topic is evolving really fast. Altough it was good for me not to have a fixed schedule to complete it, I would like it to be more up to date and maybe making a bigger course or other parts for more specialised parts or new applications or research the team is doing. Thanks anyway for the course. It was really worth it for somebody interested in PV.",1
100735,"Pretty good, worth doing to learn the ins and outs of this promising technology.",1
100736,A nice course introducing you to the world of organic solar cells,1
100737,"Quite interesting course which I definitely recommend to follow. The material is explained well and supported by series of real-life examples which motivate you to follow the lectures till the end. If want to know more about clean and cheap organic photovoltaics energy as alternative to traditional silicon-based technologies, that course is for you!",1
100738,A very challenging but interesting course. Love how we were guided to research through out the course.,1
100739,"Very interesting course, about the innovation on solar cells.",1
100740,"This course is wonderful ! Its great oportunity for career evolution. I learned very much ! When I did contacting a teacher (Eva) about some specific questions, she was super helpful and helped me with the issue. I appreciate the opportunity and the creation of the course. Thanks so much.",1
100741,"I highly recommend this couse for everyone, who are interested in Organic Solar Cells. The videos are thoughtful and taking notes while listening, is easy. The additional reading materials are well written and insightful. If you are familiar with basic organic chemistry, chemical bonds and conjugation and with band theory, the course is pretty easy to master.",1
100742,thanks for this course. everything is well explained. we wish to get a course on pervoskite solar cells too.,1
100743,It shows you how OPV works (which is a breakthrough technology) in a simple way without leaving the technical aspects of it.It's a serious course that requires full compromise to achieve it.,1
100744,"This is a very complete and well-structured course which do not only teach general ideas in the way that an introduction course does, but actually goes deeper into the science, economics and industrial aspects of the organic solar cells.I have widely increased my knowledge about this topic without making hard efforts, just enjoying while I was learning, so that's the reason why I fully recomend you to do it if you have some interest in solar energy.",1
100745,"Very interesting, really enjoy this course",1
100746,Thank you for the opportunity to learn. The material is foreign to me but explained simply. I plod forward.,1
100747,"Quality of the video and sound are bad; a few minutes after starting a lesson, sound goes off or picture holds and moves no more... This made me stop the course.",0
100748,"In my opinion, the final exam was weak since it was compacting the quizzes throughout the course. The content could be 50% theory and 50% practice which i consider that it was more theoretical.",1
100749,"Absolutely brilliant course, excellent content. Only problem is that it is impossible to get help if you need support.",1
100750,Good Course,1
100751,"the course is very helpful,easy to understand ,reading materials were good too.",1
100752,"Great! Nice layout, good and thorough presentation of almost all the relevant matter. Also the people presenting it are really nice and not that American-ish over the top enthousiasm.",1
100753,Detailed systematic and very informative. Nicely presented too.,1
100754,Very informative course,1
100755,Interesting tha,1
100756,"难度适中，讲解清晰，深入浅出，解决了一些困扰我很久的问题。值得推荐This course is of great help to me. As an undergraduate majoring in applied chemistry, there is no course set in my home school covering this area, though I have some experiments related to do. Thus, I got confused and this course really frees me from that.",1
100757,Very enriching course. A lot of materials that will familiarize learners with most of the current topics in Organic Solar Cells. Review from a Material Science student.,1
100758,"The assignments should be flexible, i.e we should be given the score based on what we have answered and provided an opportunity to re-take them if we have to improve the score further instead of having a strict policy of getting all the answers correct in order to complete an assignment.Further the lectures were as though the faculty is reading out from a board in front of them (with an exception of Frederik Krebs), and thus many concepts were only touched on the surface. For people with not much background in organic chemistry understanding PEDOT:PSS and other chemical components we tough.A suggestion would be to increase the class duration and explaining the concepts in a more clear way.",1
100759,Good course with very good cause and reference material.,1
100760,"Fenomenal course, you learn all the basics of organic solar cells in great detail, you have extra material to read, tutorials, and live sessions. I think it should have more exercises or peer reviewed assignments so that you can explain processes and get parameters of the cell.",1
100761,Not enough information is provided to pass some of the quizzes without extensive additional research into organic chemistry or other topics. There is no help forum or feedback from instructors,0
100762,I learned new skills and theory about OPV. It's a very comprehensive and well structured course. I recommend it to every person who wants to improve their knowledge in solar panels technology.,1
100763,No forum + No email + No support whatsoever = Very frustrating,0
100764,A good introduction to the Organic Solar Cells world.,1
100765,I find the course very helpful. I'm a climate&energy officer at WWF but sometimes even I couldnt find enough arguments to discuss the silicon use in PV and convince people on fast developing PV techs. Thank you so much for introducing the world 3rd generation solar cells.Note: It would be very helpful if next time instructors can talk more clearly and show more examples.Thanks for you efforts.Cheers.,1
100766,very enlightening and easy to grasp,1
100767,"You can really feel the passion and experience the facilitators have on this OPV subject, even via the videos. This course is a must for people interested to delve into OPV, especially as a starting point for research. The course covers into detail almost from cradle to grave about OPV, and what I like most is that they highlighted a lot of previous and current experiments and research regarding OPV. Some of the quizzes can be a bit challenging as a few of them require 100% to pass. But all in all, 5 stars for me. Congratulations on a course well done.",1
100768,"HiFirst of all I just want to write I have a background in mechanical engineering and I know the working principles of solar cells quite well. I just wanted to check out this course.I started this course but I find that it is very difficult to concentrate. I tried pinpointing exactly what the problem was and I came up with following:There is too much talking and not enough going on visually. I know you have a person in front of a white screen, and a few visual effects such as floating words and diagrams. It is just not working for me. I have a hard time remembering what you said. I can pause and go back again which is always nice but the info still doesn't stick. This especially true for the LCA part, which I don't even think is a difficult concept to grasp.I think the best courses I have seen online is not particularly rehearsed and it is usually just a guy, with a pen, running you through some examples to illustrate the working principles. Afterwards they do an everyday life example. I find that these courses always help me a lot.I am sorry about the 2 stars but I hope you see it as a room for improvement. It is probably a first time for you guys to use an online platform as a media so it will take a couple of iterations to get it right.I did like when you illustrated Isc and Voc in terms and abbreviations. More stuff like that, possibly also with an electrical diagram etc and som flow analogy.If I can propose anything it would be to organize it a bit more like Michigan Universitys Python learning series. I think it is quite good and the assignments are also challenging but you learn a lot.Anyway thanks a lot for the course. I hope you will find a way that works.",0
100769,Had an amazing time learning. It was a respite from my mundane job.,1
100770,"The course is great and the instructors very very knowledgeable. I am grateful to have been able to take this course. , but in the recorded session in quite a few places, the voice either fades away or is muted. It feels like we are missing some important stuff.",1
100771,It is a great topic to cover and attracts a lot of attention and interest.,1
100772,A few more technical aspect input will make the course better....,1
100773,scarce material for weekly study,1
100774,Really liking it though am still in week one :),1
100775,"I love the scale-up part of the course. It gives me a great insight of upscaling of solar cells. But in general, the course is lack of content in depth. I would prefer a more hard core course with detailed explanation of the working mechanism of solar cells.",1
100776,this is a nice course,1
100777,"I would give this course a five based on the content it provides, but it lacks in three key areas. First, no forums, really? This is how we learn when we have NO instructor or TA support. They also lack workable calculations. Second, there was a GLARING error in a quiz that no one caught, showing a near complete lack of understanding of energy conversion. Third, the quiz engine has had a number of errors in the calculations. specifically in formula formatting. These are advanced systems that clearly need more testing. But all in all, this is GREAT content if you want to learn about organic (polymer OPV) solar cells.",1
100778,"Very good course overall.There was a problem with the formulas in several quizzes, though. One couldn't get the app to reflect a formula properly, which resulted in the questions being qualified as wrong.Otherwise nice, interesting courseCongrats, and thanks for sharing your knowledge folks!",1
100779,Excellent course to understand the course from scratch on Organic solar cells . Generates huge interest and builds great curiosity to find solutions to some of the limitations that are there with photo voltaic cells..,1
100780,Thanks all of you who give their time to level us.,1
100781,"From the child hood i am interested in photo voltaic s but i didn't get the right place to know about the solar energy.now my quest for the knowledge in this field is going to full fill through this course,the DTU course team put tremendous efforts to bring forward this course to the course era community,excellent job.",1
100782,"Very informative, and presented in such a manner that the instructors' passion is evident throughout the course!",1
100783,"Pretty hard, but you can really learn a lot from it.Make you time worthy.",1
100784,Found it very useful for improving the knowledge on the Organic Solar Cells. thanks for all the Technical University of Denmark (DTU) for providing us such a vital opportunity to improve our knowledge in this domain. I am hoping for few more courses that can enhance my knowledge related to OPV's,1
100785,"Great course, lots of material but really well presented. Touches all aspects of the organic solar cell production and the physical and chemical fundamentals behind it.",1
100786,Where is the material? There is nothing under any of the weeks lectures.,0
100787,"Great introduction to the state, opportunities and challenges associated with Organic Photovoltaic systems.",1
100788,Great introduction to a very promising technology!,1
100789,I learned so much in this course!,1
100790,I like this but there is quite a bit of data and info to cram.,1
100791,"I started the course with high hopes, and i was beginning to enjoy the subject matter. But it became very tough for me to continue because the sound in the videos was not very clear. It became very difficult understanding what the instructors said, either because the placement of the mic was not very good or the instructors were not speaking very clearly",0
100792,Very good!Thank you.,1
100793,"Extremely light on information, no discussion forums.",0
100794,"The course gave me a good, in-depth understanding of OPVs and how further developing the technology surrounding them could help solve the energy crisis. The material was thorough and the quizzes were challenging without being frustrating and encouraged you to learn more about the topics discussed. My only problem was that I was unable to access a community forum so a few times I was stuck on an assignment and had no way to find out information to help me. Instead I just had to guess and work through it alone which wasn't horrible but I would have like to have been able to discuss it with other people taking the course. Overall a good course that has gotten me very excited about OPVs and the future of solar technology.",1
100795,Wonderful course. Learnt a lot. Covered every aspect of cheap environment friendly energy option in this new technology of organic solar cell.,1
100796,"The most valuable insight was at the end.We can be so focused on efficiency of solar conversion that we forget it is not the only factor in producing a useful product. I know this but the specific example embeds the insight to better use it in other situations.Overall the course gave a good overview, though it was a mixture of the very simple (calculations) and difficult (the explanation of the polymers) that needed more pointers to appropriate further reading.Useful to know that the effect of cell shadowing in the series cells has a small effect on output. I hope the project gets funding to continue the research.",1
100797,Fantastic course. i would like to have some certificate of acomplishment,1
100798,Maybe I missed the pre-requisites - I was unable to complete some of the questions correctly because I did not see any examples of how to answer the questions calling for calculations of formulas.,1
100799,"The course was a very nice introduction to OPV, the material is pretty good and the lessons were punctual. I have just three tings to take into consideration:1- I am colorblind, so, I recommend you to identify each line on the lesson ""Characterization of Polymers"" because I had to ask somebody which color was each curve.2- I recommend you to add a little bit more information about conjugated polymers.3- It would be amazing if you make a document in pdf with all the reading materials (I would pay for it even though the information is free in your page, because is more easy to check a document than a webpage).",1
100800,"Too much practices and industries, but a little about the theory.",1
100801,Too much formula based. Needs to be little more interesting.,1
100802,Great learning experience. A new way of learning things which interests you most.,1
100803,Very much helpful and interesting too. The various chapters included a deep analysis of the solar cell which is nowhere else to found and easily learnt ! I would like to personally thank the truly great Professor for his efforts teaching me about the solar cell from the scratch to a great level.,1
100804,FOR THE SOLAR LOVING PEOPLE IN THIS WORLD !!! LOVIN IT !!,1
100805,"The course is a good introduction to Organic Photovoltaics. The instructors have done a good job to present a rather complicated topic in a manner that is accessible to a common audience.However, there are a few areas of improvement that can be noted for future versions of this course:First, All material is given equal priority in the course. I think what the instructor can do is to summarize the important ""take aways"" at the end of each video lesson. This helps the learner grasp the concept betterSecond, The explanation can be a little clearer - especially the topic of polymerization. Someone without an organic chemistry background, can find it frustratingly hard.Third, the tests are sometimes not in line with the previous video lessons and the reading material. The tests should be much much sharper.Fourth, the reading material should be improved vastly in terms of English quality, structure and presentation of key points. Sometimes, the learner can find it hard to understand some topics (ex: stability and materials) because it is inadequately explained. These topics should be explained better.Overall, a great start - but can be better. Well done and Thank You!",1
